image_path,file_name,split,folder_category,severity_score,target_class,ink_density,center_of_mass_x,center_of_mass_y,bounding_box_ratio,stroke_transitions
Dataset\Gambo\Train\Reversal\6_6046.png,6_6046.png,Validation,Reversal,6,1,0.116071,15.022,15.1758,0.9091,1.5714
Dataset\Gambo\Train\Normal\K-561.png,K-561.png,Validation,Normal,0,0,0.125,9.3878,15.5816,0.9474,2.0
Dataset\Gambo\Train\Corrected\4_4857.png,4_4857.png,Validation,Corrected,4,1,0.151786,13.0756,13.3193,1.1176,2.3571
Dataset\Gambo\Train\Normal\L-2091.png,L-2091.png,Validation,Normal,0,0,0.094388,11.9324,15.5541,1.25,1.5714
Dataset\Gambo\Train\Normal\K-709.png,K-709.png,Validation,Normal,0,0,0.146684,11.1826,15.3217,1.1111,1.8571
Dataset\Gambo\Train\Corrected\1_32776.png,1_32776.png,Validation,Corrected,1,1,0.202806,13.8994,12.7987,1.1176,2.0
Dataset\Gambo\Train\Normal\J-2730.png,J-2730.png,Validation,Normal,0,0,0.131378,12.6893,12.7961,1.1111,1.7143
Dataset\Gambo\Train\Reversal\6_6828.png,6_6828.png,Validation,Reversal,6,1,0.154337,16.1157,14.9174,1.1579,2.3571
Dataset\Gambo\Train\Corrected\5_1554.png,5_1554.png,Validation,Corrected,5,1,0.239796,14.2926,11.9947,1.0,2.4286
Dataset\Gambo\Train\Corrected\5_3865.png,5_3865.png,Validation,Corrected,5,1,0.197704,13.4839,13.4516,1.25,2.7143
Dataset\Gambo\Train\Corrected\6_6113.png,6_6113.png,Validation,Corrected,6,1,0.128827,11.7129,13.1881,0.6842,1.7857
Dataset\Gambo\Train\Normal\B-2421.png,B-2421.png,Validation,Normal,0,0,0.108418,13.6353,14.8824,1.0,2.7857
Dataset\Gambo\Train\Corrected\4_685.png,4_685.png,Validation,Corrected,4,1,0.145408,11.7895,11.9474,1.2667,2.3571
Dataset\Gambo\Train\Corrected\1_17765.png,1_17765.png,Validation,Corrected,1,1,0.228316,11.9274,14.2402,0.9524,3.1429
Dataset\Gambo\Train\Normal\G-2264.png,G-2264.png,Validation,Normal,0,0,0.11352,12.5506,14.2022,0.8,1.6429
Dataset\Gambo\Train\Corrected\1_29257.png,1_29257.png,Validation,Corrected,1,1,0.156888,13.9187,13.5854,1.1176,2.2143
Dataset\Gambo\Train\Normal\M-625.png,M-625.png,Validation,Normal,0,0,0.132653,13.9231,13.0481,0.8,2.6429
Dataset\Gambo\Train\Corrected\2_1503.png,2_1503.png,Validation,Corrected,2,1,0.210459,13.5939,13.6909,0.8571,2.9286
Dataset\Gambo\Train\Corrected\1_24093.png,1_24093.png,Validation,Corrected,1,1,0.262755,14.1893,13.6214,1.05,2.6429
Dataset\Gambo\Train\Corrected\5_5477.png,5_5477.png,Validation,Corrected,5,1,0.154337,12.3967,14.4793,1.0526,2.3571
Dataset\Gambo\Train\Corrected\3_812.png,3_812.png,Validation,Corrected,3,1,0.08801,12.6667,12.2899,1.3077,1.5714
Dataset\Gambo\Train\Corrected\2_1681.png,2_1681.png,Validation,Corrected,2,1,0.262755,13.665,14.165,0.9524,2.6429
Dataset\Gambo\Train\Corrected\1_23623.png,1_23623.png,Validation,Corrected,1,1,0.082908,13.2462,12.3077,0.5,2.2857
Dataset\Gambo\Train\Reversal\6_7282.png,6_7282.png,Validation,Reversal,6,1,0.17602,14.971,15.5145,1.2353,2.2143
Dataset\Gambo\Train\Corrected\1_3399.png,1_3399.png,Validation,Corrected,1,1,0.156888,11.439,13.7317,1.0,2.5
Dataset\Gambo\Train\Corrected\1_19697.png,1_19697.png,Validation,Corrected,1,1,0.135204,12.2358,14.1604,0.8333,1.6429
Dataset\Gambo\Train\Reversal\6_7155.png,6_7155.png,Validation,Reversal,6,1,0.144133,14.7611,12.7434,0.8333,1.1429
Dataset\Gambo\Train\Reversal\6_21237.png,6_21237.png,Validation,Reversal,6,1,0.0625,13.1429,13.551,0.7368,1.6429
Dataset\Gambo\Train\Corrected\1_23907.png,1_23907.png,Validation,Corrected,1,1,0.160714,13.0079,14.2222,1.2,2.7143
Dataset\Gambo\Train\Corrected\1_12470.png,1_12470.png,Validation,Corrected,1,1,0.132653,11.4423,11.5962,1.2143,1.6429
Dataset\Gambo\Train\Corrected\3_405.png,3_405.png,Validation,Corrected,3,1,0.098214,11.2857,11.8961,1.1333,2.3571
Dataset\Gambo\Train\Corrected\3_6338.png,3_6338.png,Validation,Corrected,3,1,0.154337,14.1074,14.0826,1.0,2.4286
Dataset\Gambo\Train\Normal\B-1992.png,B-1992.png,Validation,Normal,0,0,0.117347,13.337,14.2065,1.6667,2.4286
Dataset\Gambo\Train\Corrected\1_35405.png,1_35405.png,Validation,Corrected,1,1,0.118622,12.2366,13.172,1.3333,1.8571
Dataset\Gambo\Train\Corrected\6_644.png,6_644.png,Validation,Corrected,6,1,0.082908,12.2,12.4154,1.9,1.9286
Dataset\Gambo\Train\Normal\N-1819.png,N-1819.png,Validation,Normal,0,0,0.126276,13.0606,13.8384,0.6,1.7143
Dataset\Gambo\Train\Corrected\1_18787.png,1_18787.png,Validation,Corrected,1,1,0.188776,12.4324,12.473,1.2857,1.7857
Dataset\Gambo\Train\Corrected\3_5335.png,3_5335.png,Validation,Corrected,3,1,0.190051,13.5839,12.906,0.8947,1.9286
Dataset\Gambo\Train\Reversal\6_6022.png,6_6022.png,Validation,Reversal,6,1,0.168367,15.4015,13.1591,1.1,1.5714
Dataset\Gambo\Train\Corrected\3_650.png,3_650.png,Validation,Corrected,3,1,0.126276,12.5859,12.1111,1.3846,2.1429
Dataset\Gambo\Train\Corrected\4_1220.png,4_1220.png,Validation,Corrected,4,1,0.072704,12.1579,11.614,1.8,1.7857
Dataset\Gambo\Train\Corrected\3_4558.png,3_4558.png,Validation,Corrected,3,1,0.100765,13.7089,13.1013,0.6842,1.8571
Dataset\Gambo\Train\Normal\G-1873.png,G-1873.png,Validation,Normal,0,0,0.077806,11.0,14.5082,0.8,1.7857
Dataset\Gambo\Train\Corrected\6_630.png,6_630.png,Validation,Corrected,6,1,0.068878,12.5185,11.9444,1.3571,1.8571
Dataset\Gambo\Train\Corrected\6_3681.png,6_3681.png,Validation,Corrected,6,1,0.13648,13.8972,12.6636,1.1875,2.7857
Dataset\Gambo\Train\Corrected\2_1960.png,2_1960.png,Validation,Corrected,2,1,0.095663,14.5867,12.0133,0.5556,2.0714
Dataset\Gambo\Train\Corrected\6_3940.png,6_3940.png,Validation,Corrected,6,1,0.145408,12.8333,14.1404,0.8947,2.7857
Dataset\Gambo\Train\Corrected\2_134.png,2_134.png,Validation,Corrected,2,1,0.155612,12.9016,12.3689,1.1333,1.2857
Dataset\Gambo\Train\Corrected\4_1995.png,4_1995.png,Validation,Corrected,4,1,0.054847,13.3256,12.9767,0.2778,1.0714
Dataset\Gambo\Train\Corrected\5_4850.png,5_4850.png,Validation,Corrected,5,1,0.146684,13.8087,12.9652,1.6667,2.4286
Dataset\Gambo\Train\Corrected\1_12158.png,1_12158.png,Validation,Corrected,1,1,0.114796,11.7,11.1778,1.125,2.2143
Dataset\Gambo\Train\Normal\E-1998.png,E-1998.png,Validation,Normal,0,0,0.127551,12.99,14.59,0.9,1.6429
Dataset\Gambo\Train\Corrected\1_5125.png,1_5125.png,Validation,Corrected,1,1,0.153061,14.8667,12.9667,1.25,2.4286
Dataset\Gambo\Train\Corrected\1_24477.png,1_24477.png,Validation,Corrected,1,1,0.104592,12.8537,11.3415,1.2667,1.7857
Dataset\Gambo\Train\Corrected\1_14361.png,1_14361.png,Validation,Corrected,1,1,0.139031,14.3853,14.0367,1.0588,2.1429
Dataset\Gambo\Train\Corrected\1_34620.png,1_34620.png,Validation,Corrected,1,1,0.178571,12.0214,12.4429,1.1176,2.5714
Dataset\Gambo\Train\Corrected\1_38214.png,1_38214.png,Validation,Corrected,1,1,0.154337,11.9339,10.9669,1.2667,2.5
Dataset\Gambo\Train\Normal\D-777.png,D-777.png,Validation,Normal,0,0,0.105867,15.5542,12.7952,1.1111,2.1429
Dataset\Gambo\Train\Corrected\1_16964.png,1_16964.png,Validation,Corrected,1,1,0.070153,11.2909,12.3091,0.7778,1.7143
Dataset\Gambo\Train\Reversal\6_11884.png,6_11884.png,Validation,Reversal,6,1,0.158163,10.6774,13.0161,1.0952,2.7857
Dataset\Gambo\Train\Normal\N-1198.png,N-1198.png,Validation,Normal,0,0,0.118622,12.9462,13.828,0.7,2.1429
Dataset\Gambo\Train\Reversal\6_20573.png,6_20573.png,Validation,Reversal,6,1,0.096939,15.1184,16.0789,1.3333,1.5714
Dataset\Gambo\Train\Reversal\6_25359.png,6_25359.png,Validation,Reversal,6,1,0.15051,14.6356,14.5678,1.4286,1.7143
Dataset\Gambo\Train\Reversal\6_8902.png,6_8902.png,Validation,Reversal,6,1,0.11352,14.5618,13.3596,1.15,1.7857
Dataset\Gambo\Train\Corrected\1_20279.png,1_20279.png,Validation,Corrected,1,1,0.131378,13.1456,12.8447,1.3571,2.5
Dataset\Gambo\Train\Corrected\6_1213.png,6_1213.png,Validation,Corrected,6,1,0.127551,12.6,11.7,1.3571,2.3571
Dataset\Gambo\Train\Reversal\6_5009.png,6_5009.png,Validation,Reversal,6,1,0.201531,11.7215,12.4051,1.1053,2.2143
Dataset\Gambo\Train\Corrected\4_2401.png,4_2401.png,Validation,Corrected,4,1,0.109694,12.6512,13.1163,1.1176,2.0714
Dataset\Gambo\Train\Corrected\1_23059.png,1_23059.png,Validation,Corrected,1,1,0.107143,13.1667,13.8214,0.7778,1.5714
Dataset\Gambo\Train\Corrected\1_11561.png,1_11561.png,Validation,Corrected,1,1,0.080357,12.5238,12.3016,1.0625,2.2857
Dataset\Gambo\Train\Reversal\6_20260.png,6_20260.png,Validation,Reversal,6,1,0.086735,11.6176,14.9706,1.5385,1.5714
Dataset\Gambo\Train\Reversal\6_25588.png,6_25588.png,Validation,Reversal,6,1,0.133929,14.5238,12.7905,1.0526,2.0714
Dataset\Gambo\Train\Corrected\2_6166.png,2_6166.png,Validation,Corrected,2,1,0.153061,12.375,12.7583,1.0,2.5
Dataset\Gambo\Train\Reversal\6_4691.png,6_4691.png,Validation,Reversal,6,1,0.168367,14.8258,11.303,1.0,2.1429
Dataset\Gambo\Train\Reversal\6_8118.png,6_8118.png,Validation,Reversal,6,1,0.144133,14.7788,12.8761,1.2105,1.7857
Dataset\Gambo\Train\Normal\D-2395.png,D-2395.png,Validation,Normal,0,0,0.21301,13.0958,14.8683,1.25,2.0714
Dataset\Gambo\Train\Corrected\1_15447.png,1_15447.png,Validation,Corrected,1,1,0.114796,13.6667,14.4556,1.0588,2.7857
Dataset\Gambo\Train\Corrected\1_36592.png,1_36592.png,Validation,Corrected,1,1,0.084184,12.5455,13.2576,0.5263,1.5714
Dataset\Gambo\Train\Corrected\6_6434.png,6_6434.png,Validation,Corrected,6,1,0.118622,12.9785,12.1935,1.7273,1.7857
Dataset\Gambo\Train\Corrected\1_26439.png,1_26439.png,Validation,Corrected,1,1,0.096939,13.1053,13.4605,1.1875,2.1429
Dataset\Gambo\Train\Corrected\5_3648.png,5_3648.png,Validation,Corrected,5,1,0.234694,13.0598,13.7391,1.1765,2.5
Dataset\Gambo\Train\Corrected\5_1578.png,5_1578.png,Validation,Corrected,5,1,0.190051,13.047,10.2685,1.1429,2.4286
Dataset\Gambo\Train\Reversal\6_16787.png,6_16787.png,Validation,Reversal,6,1,0.119898,12.7128,12.4362,1.0526,1.9286
Dataset\Gambo\Train\Reversal\6_10395.png,6_10395.png,Validation,Reversal,6,1,0.137755,12.6389,14.2037,1.05,1.9286
Dataset\Gambo\Train\Corrected\4_3151.png,4_3151.png,Validation,Corrected,4,1,0.127551,13.84,14.37,1.0556,2.3571
Dataset\Gambo\Train\Reversal\6_8002.png,6_8002.png,Validation,Reversal,6,1,0.233418,12.929,14.8743,1.0,2.2857
Dataset\Gambo\Train\Corrected\2_4091.png,2_4091.png,Validation,Corrected,2,1,0.21301,13.0778,13.2335,1.125,2.0714
Dataset\Gambo\Train\Corrected\1_38178.png,1_38178.png,Validation,Corrected,1,1,0.130102,12.1765,12.5588,1.2667,2.5
Dataset\Gambo\Train\Corrected\5_3719.png,5_3719.png,Validation,Corrected,5,1,0.149235,13.6838,14.1111,0.9412,2.2857
Dataset\Gambo\Train\Corrected\1_24292.png,1_24292.png,Validation,Corrected,1,1,0.298469,12.4786,12.7479,1.1,1.7857
Dataset\Gambo\Train\Corrected\3_1602.png,3_1602.png,Validation,Corrected,3,1,0.145408,13.9123,13.4561,0.7619,3.5
Dataset\Gambo\Train\Corrected\1_22971.png,1_22971.png,Validation,Corrected,1,1,0.140306,13.6545,13.7273,1.1875,2.7857
Dataset\Gambo\Train\Corrected\1_18322.png,1_18322.png,Validation,Corrected,1,1,0.102041,12.1375,12.1,1.125,2.5
Dataset\Gambo\Train\Corrected\2_2185.png,2_2185.png,Validation,Corrected,2,1,0.084184,14.4394,10.303,0.8824,1.7143
Dataset\Gambo\Train\Normal\J-1071.png,J-1071.png,Validation,Normal,0,0,0.127551,13.03,12.74,1.1111,1.7857
Dataset\Gambo\Train\Corrected\1_23226.png,1_23226.png,Validation,Corrected,1,1,0.149235,13.1795,13.5043,1.0556,2.2857
Dataset\Gambo\Train\Reversal\6_17097.png,6_17097.png,Validation,Reversal,6,1,0.095663,13.6133,13.28,0.6316,1.1429
Dataset\Gambo\Train\Corrected\6_797.png,6_797.png,Validation,Corrected,6,1,0.084184,12.3939,11.1667,1.9,2.0
Dataset\Gambo\Train\Reversal\6_13906.png,6_13906.png,Validation,Reversal,6,1,0.144133,11.6814,11.6018,1.0,2.5
Dataset\Gambo\Train\Reversal\6_22927.png,6_22927.png,Validation,Reversal,6,1,0.158163,12.629,15.7742,1.0526,2.0
Dataset\Gambo\Train\Reversal\6_30395.png,6_30395.png,Validation,Reversal,6,1,0.142857,12.6429,13.4107,1.1765,2.0
Dataset\Gambo\Train\Corrected\4_4289.png,4_4289.png,Validation,Corrected,4,1,0.140306,13.6273,13.0636,1.1176,2.2857
Dataset\Gambo\Train\Corrected\1_36055.png,1_36055.png,Validation,Corrected,1,1,0.125,14.8673,13.9082,1.3333,1.7143
Dataset\Gambo\Train\Reversal\6_10177.png,6_10177.png,Validation,Reversal,6,1,0.229592,15.9611,14.1611,1.05,2.3571
Dataset\Gambo\Train\Reversal\6_17745.png,6_17745.png,Validation,Reversal,6,1,0.105867,14.241,12.6867,0.9474,1.7143
Dataset\Gambo\Train\Corrected\1_16134.png,1_16134.png,Validation,Corrected,1,1,0.082908,11.8615,12.7231,0.5556,1.2143
Dataset\Gambo\Train\Corrected\1_34102.png,1_34102.png,Validation,Corrected,1,1,0.121173,12.0421,13.5263,0.7895,1.9286
Dataset\Gambo\Train\Corrected\5_2243.png,5_2243.png,Validation,Corrected,5,1,0.181122,12.5352,15.4648,1.1111,1.6429
Dataset\Gambo\Train\Corrected\4_2104.png,4_2104.png,Validation,Corrected,4,1,0.061224,13.2292,13.0625,0.4444,1.3571
Dataset\Gambo\Train\Corrected\1_19220.png,1_19220.png,Validation,Corrected,1,1,0.139031,12.4495,13.2018,0.7778,2.0
Dataset\Gambo\Train\Reversal\6_3468.png,6_3468.png,Validation,Reversal,6,1,0.145408,13.4737,13.8684,1.1176,2.7857
Dataset\Gambo\Train\Reversal\6_17367.png,6_17367.png,Validation,Reversal,6,1,0.116071,13.3407,12.4615,1.0556,1.6429
Dataset\Gambo\Train\Reversal\6_13278.png,6_13278.png,Validation,Reversal,6,1,0.21301,12.3653,13.0778,1.0556,2.2857
Dataset\Gambo\Train\Reversal\6_17754.png,6_17754.png,Validation,Reversal,6,1,0.109694,13.4767,11.4302,1.1111,1.6429
Dataset\Gambo\Train\Corrected\1_10668.png,1_10668.png,Validation,Corrected,1,1,0.071429,13.7143,14.0714,0.7368,1.7857
Dataset\Gambo\Train\Corrected\1_20370.png,1_20370.png,Validation,Corrected,1,1,0.122449,12.0,12.6667,0.8889,2.2143
Dataset\Gambo\Train\Reversal\6_2440.png,6_2440.png,Validation,Reversal,6,1,0.123724,13.0,14.3196,1.2667,2.5
Dataset\Gambo\Train\Corrected\3_2207.png,3_2207.png,Validation,Corrected,3,1,0.019133,15.6667,13.7333,1.2222,0.8571
Dataset\Gambo\Train\Normal\K-1209.png,K-1209.png,Validation,Normal,0,0,0.202806,10.478,14.3962,0.9,2.2857
Dataset\Gambo\Train\Corrected\1_11750.png,1_11750.png,Validation,Corrected,1,1,0.146684,11.3478,11.7826,1.0556,2.8571
Dataset\Gambo\Train\Normal\H-1002.png,H-1002.png,Validation,Normal,0,0,0.139031,13.1101,13.3578,1.0,2.7143
Dataset\Gambo\Train\Reversal\6_10991.png,6_10991.png,Validation,Reversal,6,1,0.201531,13.8861,12.481,1.2105,2.7143
Dataset\Gambo\Train\Corrected\1_19797.png,1_19797.png,Validation,Corrected,1,1,0.177296,12.8561,12.1295,1.1176,2.6429
Dataset\Gambo\Train\Corrected\3_2532.png,3_2532.png,Validation,Corrected,3,1,0.123724,12.1959,14.8247,0.9474,2.4286
Dataset\Gambo\Train\Corrected\1_23401.png,1_23401.png,Validation,Corrected,1,1,0.119898,11.7979,12.3617,1.0588,2.4286
Dataset\Gambo\Train\Corrected\1_16045.png,1_16045.png,Validation,Corrected,1,1,0.139031,12.367,13.1193,0.7368,1.9286
Dataset\Gambo\Train\Reversal\6_27343.png,6_27343.png,Validation,Reversal,6,1,0.160714,12.5397,12.9127,0.8947,2.5
Dataset\Gambo\Train\Normal\C-1588.png,C-1588.png,Validation,Normal,0,0,0.0625,9.2653,14.8163,0.7059,0.9286
Dataset\Gambo\Train\Corrected\1_4353.png,1_4353.png,Validation,Corrected,1,1,0.151786,14.563,12.4034,0.9,2.7143
Dataset\Gambo\Train\Corrected\6_4495.png,6_4495.png,Validation,Corrected,6,1,0.144133,13.4867,13.1681,0.8947,1.8571
Dataset\Gambo\Train\Reversal\6_383.png,6_383.png,Validation,Reversal,6,1,0.154337,13.8926,13.4793,0.8421,1.3571
Dataset\Gambo\Train\Corrected\2_3556.png,2_3556.png,Validation,Corrected,2,1,0.16199,12.8346,13.2362,1.125,2.2857
Dataset\Gambo\Train\Reversal\6_3292.png,6_3292.png,Validation,Reversal,6,1,0.168367,13.7197,15.4848,1.1765,2.2143
Dataset\Gambo\Train\Corrected\1_1827.png,1_1827.png,Validation,Corrected,1,1,0.085459,13.3284,12.8209,0.5,1.8571
Dataset\Gambo\Train\Corrected\3_515.png,3_515.png,Validation,Corrected,3,1,0.059949,12.3404,12.383,1.7,2.2857
Dataset\Gambo\Train\Corrected\4_586.png,4_586.png,Validation,Corrected,4,1,0.094388,12.3243,13.0135,1.6364,1.9286
Dataset\Gambo\Train\Normal\B-1922.png,B-1922.png,Validation,Normal,0,0,0.184949,14.2138,13.5517,1.0,2.5714
Dataset\Gambo\Train\Normal\M-2181.png,M-2181.png,Validation,Normal,0,0,0.058673,12.7391,12.3478,0.5263,1.8571
Dataset\Gambo\Train\Normal\F-1085.png,F-1085.png,Validation,Normal,0,0,0.090561,10.4225,10.0423,1.0,1.5714
Dataset\Gambo\Train\Normal\C-1642.png,C-1642.png,Validation,Normal,0,0,0.158163,11.3871,14.4597,1.0,1.6429
Dataset\Gambo\Train\Corrected\1_33628.png,1_33628.png,Validation,Corrected,1,1,0.105867,12.7952,13.3494,2.1111,2.2857
Dataset\Gambo\Train\Corrected\6_4691.png,6_4691.png,Validation,Corrected,6,1,0.130102,14.3922,12.451,1.0,2.2857
Dataset\Gambo\Train\Normal\C-1472.png,C-1472.png,Validation,Normal,0,0,0.141582,12.2523,12.4234,1.0,1.8571
Dataset\Gambo\Train\Reversal\6_11244.png,6_11244.png,Validation,Reversal,6,1,0.158163,14.7581,13.8226,0.9444,1.5
Dataset\Gambo\Train\Corrected\1_24460.png,1_24460.png,Validation,Corrected,1,1,0.081633,12.1406,12.75,2.25,2.0
Dataset\Gambo\Train\Corrected\1_3238.png,1_3238.png,Validation,Corrected,1,1,0.117347,13.6739,15.6413,0.8,1.9286
Dataset\Gambo\Train\Reversal\6_5269.png,6_5269.png,Validation,Reversal,6,1,0.219388,12.3837,13.3953,1.0,2.7143
Dataset\Gambo\Train\Reversal\6_25490.png,6_25490.png,Validation,Reversal,6,1,0.211735,14.8494,13.8193,1.0526,1.7143
Dataset\Gambo\Train\Normal\B-2163.png,B-2163.png,Validation,Normal,0,0,0.1875,12.3061,13.6122,1.1111,2.5714
Dataset\Gambo\Train\Corrected\5_5213.png,5_5213.png,Validation,Corrected,5,1,0.154337,12.1736,13.157,0.8947,2.2857
Dataset\Gambo\Train\Reversal\6_20648.png,6_20648.png,Validation,Reversal,6,1,0.169643,15.5865,16.3459,1.0,1.4286
Dataset\Gambo\Train\Corrected\4_6388.png,4_6388.png,Validation,Corrected,4,1,0.141582,14.1081,13.1261,1.1176,2.5
Dataset\Gambo\Train\Reversal\6_1887.png,6_1887.png,Validation,Reversal,6,1,0.144133,14.0973,14.2478,1.0526,1.7143
Dataset\Gambo\Train\Normal\L-1949.png,L-1949.png,Validation,Normal,0,0,0.108418,10.4941,17.1765,1.4286,1.4286
Dataset\Gambo\Train\Corrected\4_1183.png,4_1183.png,Validation,Corrected,4,1,0.094388,12.2838,12.1892,1.1176,2.3571
Dataset\Gambo\Train\Corrected\4_3464.png,4_3464.png,Validation,Corrected,4,1,0.206633,13.9136,14.4938,1.0,1.9286
Dataset\Gambo\Train\Corrected\1_28010.png,1_28010.png,Validation,Corrected,1,1,0.096939,13.8289,14.25,1.1111,2.6429
Dataset\Gambo\Train\Corrected\1_19873.png,1_19873.png,Validation,Corrected,1,1,0.098214,12.6623,13.0779,0.6471,1.5
Dataset\Gambo\Train\Corrected\1_27465.png,1_27465.png,Validation,Corrected,1,1,0.209184,14.1951,13.6159,1.0,2.0714
Dataset\Gambo\Train\Corrected\3_3320.png,3_3320.png,Validation,Corrected,3,1,0.173469,12.9853,12.9706,0.9474,2.0
Dataset\Gambo\Train\Corrected\2_553.png,2_553.png,Validation,Corrected,2,1,0.061224,13.6667,12.3958,0.8824,1.2143
Dataset\Gambo\Train\Corrected\1_31617.png,1_31617.png,Validation,Corrected,1,1,0.11352,13.1124,11.7528,1.1111,2.0
Dataset\Gambo\Train\Normal\C-2116.png,C-2116.png,Validation,Normal,0,0,0.159439,11.448,14.92,0.8,1.5714
Dataset\Gambo\Train\Reversal\6_30907.png,6_30907.png,Validation,Reversal,6,1,0.1875,14.4082,13.9388,1.0526,2.5
Dataset\Gambo\Train\Corrected\2_6442.png,2_6442.png,Validation,Corrected,2,1,0.100765,13.1646,12.9241,1.2143,2.6429
Dataset\Gambo\Train\Corrected\1_37529.png,1_37529.png,Validation,Corrected,1,1,0.145408,12.2456,12.2982,1.0,2.2143
Dataset\Gambo\Train\Corrected\1_38429.png,1_38429.png,Validation,Corrected,1,1,0.19898,13.1667,11.3397,1.2667,1.8571
Dataset\Gambo\Train\Corrected\5_3430.png,5_3430.png,Validation,Corrected,5,1,0.122449,13.4792,13.4271,1.0,2.2857
Dataset\Gambo\Train\Corrected\1_18324.png,1_18324.png,Validation,Corrected,1,1,0.08801,12.3043,11.2899,1.5833,2.0714
Dataset\Gambo\Train\Reversal\6_4134.png,6_4134.png,Validation,Reversal,6,1,0.117347,16.6522,12.587,1.1765,1.5714
Dataset\Gambo\Train\Normal\C-2229.png,C-2229.png,Validation,Normal,0,0,0.204082,13.5688,13.4438,1.0,1.8571
Dataset\Gambo\Train\Normal\G-1709.png,G-1709.png,Validation,Normal,0,0,0.232143,13.5385,15.3791,1.0,2.0714
Dataset\Gambo\Train\Corrected\1_24090.png,1_24090.png,Validation,Corrected,1,1,0.140306,14.9636,14.5273,1.1,2.0714
Dataset\Gambo\Train\Corrected\1_24326.png,1_24326.png,Validation,Corrected,1,1,0.280612,12.3864,14.15,1.0,3.2857
Dataset\Gambo\Train\Corrected\1_31840.png,1_31840.png,Validation,Corrected,1,1,0.117347,12.0543,12.3913,1.7273,2.1429
Dataset\Gambo\Train\Corrected\3_4008.png,3_4008.png,Validation,Corrected,3,1,0.153061,12.4583,12.6833,1.0,2.9286
Dataset\Gambo\Train\Normal\I-557.png,I-557.png,Validation,Normal,0,0,0.170918,13.791,13.7388,1.0,1.5
Dataset\Gambo\Train\Corrected\3_2884.png,3_2884.png,Validation,Corrected,3,1,0.173469,11.2059,13.6985,0.9444,1.7143
Dataset\Gambo\Train\Normal\K-1596.png,K-1596.png,Validation,Normal,0,0,0.190051,13.2483,13.8926,1.25,2.2857
Dataset\Gambo\Train\Normal\A-2437.png,A-2437.png,Validation,Normal,0,0,0.127551,14.81,13.41,1.25,2.3571
Dataset\Gambo\Train\Corrected\3_2236.png,3_2236.png,Validation,Corrected,3,1,0.104592,13.3171,13.4146,0.9474,2.3571
Dataset\Gambo\Train\Corrected\1_20416.png,1_20416.png,Validation,Corrected,1,1,0.144133,14.5398,13.2655,1.0,2.5714
Dataset\Gambo\Train\Normal\K-754.png,K-754.png,Validation,Normal,0,0,0.230867,11.7182,14.1326,1.0,2.4286
Dataset\Gambo\Train\Corrected\6_2986.png,6_2986.png,Validation,Corrected,6,1,0.233418,13.8852,13.7213,1.0,2.3571
Dataset\Gambo\Train\Corrected\3_2801.png,3_2801.png,Validation,Corrected,3,1,0.169643,12.3083,13.9023,1.2,1.6429
Dataset\Gambo\Train\Corrected\1_33034.png,1_33034.png,Validation,Corrected,1,1,0.159439,12.872,12.656,1.1176,2.3571
Dataset\Gambo\Train\Corrected\3_5100.png,3_5100.png,Validation,Corrected,3,1,0.108418,12.2353,12.5176,1.0625,2.2857
Dataset\Gambo\Train\Corrected\2_1739.png,2_1739.png,Validation,Corrected,2,1,0.095663,11.2133,13.8667,1.0,1.7857
Dataset\Gambo\Train\Reversal\6_10457.png,6_10457.png,Validation,Reversal,6,1,0.233418,15.0437,14.9672,0.9524,2.2857
Dataset\Gambo\Train\Corrected\1_36651.png,1_36651.png,Validation,Corrected,1,1,0.105867,11.8554,13.4337,0.6316,1.9286
Dataset\Gambo\Train\Reversal\6_27232.png,6_27232.png,Validation,Reversal,6,1,0.177296,12.9065,13.1942,1.0556,2.2857
Dataset\Gambo\Train\Corrected\5_2831.png,5_2831.png,Validation,Corrected,5,1,0.125,11.4796,13.3571,0.6842,1.5714
Dataset\Gambo\Train\Corrected\1_18852.png,1_18852.png,Validation,Corrected,1,1,0.114796,12.1889,12.0333,1.1333,2.2143
Dataset\Gambo\Train\Normal\A-975.png,A-975.png,Validation,Normal,0,0,0.170918,12.597,13.6866,1.0526,2.6429
Dataset\Gambo\Train\Corrected\4_5464.png,4_5464.png,Validation,Corrected,4,1,0.164541,13.8682,13.1938,0.9444,2.1429
